1120945	Tony	2009	76	Drama,Horror,Thriller	[272252, 3943296, 344038, 925071]	[1976116]	6.2	2839
1120985	Blue Valentine	2010	112	Drama,Romance	[331516, 931329, 231283, 3504430]	[161834]	7.4	160637
1121096	Seventh Son	2014	102	Action,Adventure,Fantasy	[1602660, 194, 313, 2539953]	[91076]	5.5	63509
334725	Wondrous Oblivion	2003	106	Comedy,Drama,Family	[809857, 176808, 1702301, 832229]	[607422]	7.1	1090
334754	Yossi & Jagger	2002	65	Drama,Romance,War	[461324, 1106990, 1093856, 1149650]	[297202]	7.2	6123
1907668	Flight	2012	138	Drama,Thriller	[243, 1229204, 332, 422]	[709]	7.3	288207
1907707	LUV	2012	94	Crime,Drama	[996669, 3691729, 371660, 418]	[1068020]	6.0	1892
2956300	ABCD: American-Born Confused Desi	2013	166	Comedy	[4921260, 3065296, 5732706, 18203]	[3964043]	6.7	1851
5577742	Clinical	2017	104	Thriller	[5416, 706716, 2086223, 822155]	[6366015]	5.1	3849
4267026	Hell House LLC	2015	93	Horror,Mystery,Thriller	[8559627, 4420373, 4523179, 3596336, 1678610, 3410808, 2382191]	[3192191]	6.4	2954
1907731	Nobody Walks	2012	83	Drama	[1024677, 1880888, 1679669, 2061375]	[1735543]	5.3	4454
859163	The Mummy: Tomb of the Dragon Emperor	2008	112	Action,Adventure,Fantasy	[409, 1472, 4742, 706]	[3418]	5.2	132410
1907761	Stanley Ka Dabba	2011	96	Comedy,Drama,Family	[4428422, 4473016, 4473026, 4474558]	[1244760]	7.9	4731
1907779	The Dinosaur Project	2012	83	Adventure,Sci-Fi	[226819, 111730, 1753038, 3307588]	[2108205]	4.7	4671
305999	The Rage in Placid Lake	2003	89	Comedy	[1379434, 1107858, 126284, 1669]	[1110111]	7.1	2629
3218580	Alléluia	2014	93	Crime,Horror,Romance	[240318, 524217, 1159895, 501258]	[239001]	6.2	2080
335013	The Company	2003	112	Drama,Music,Romance	[117, 290556, 532, 731732]	[265]	6.4	5858
1383607	Ramadan Mabrouk Abul-Alamein Hamouda	2008	105	Comedy,Family	[2638711, 1052596, 3334165, 8867, 846671]	[1671974]	6.3	1110
3480796	Vice	2015	96	Action,Adventure,Sci-Fi	[5048, 246, 1024107, 628]	[2357819]	4.2	13630
335119	Girl with a Pearl Earring	2003	100	Biography,Drama,Romance	[424060, 147, 929489, 661407]	[916424]	6.9	65644
335121	Godsend	2004	102	Action,Drama,Fantasy	[134, 1427, 5381, 1080974]	[358327]	4.8	23430
3480886	Ma ma	2015	111	Drama	[4851, 869088, 1292111, 4253981]	[575523]	6.4	2945
335245	The Ladykillers	2004	104	Comedy,Crime,Thriller	[158, 5541, 355659, 799777]	[1053, 1054]	6.2	90509
1121786	Formosa Betrayed	2009	103	Thriller	[4735, 187724, 1334, 1990720]	[437246]	6.3	1237
4005402	Colonia	2015	106	Drama,Romance,Thriller	[914612, 117709, 638824, 137028]	[302780]	7.1	36630
2170427	Good Kids	2016	86	Comedy	[3614913, 1002609, 2062698, 3441152]	[3363938]	6.1	6619
2170439	Horrible Bosses 2	2014	108	Action,Comedy,Crime	[867, 837177, 206359, 98]	[1890845]	6.3	134925
859760	Ladrón que roba a ladrón	2007	98	Action,Adventure,Comedy	[173393, 890173, 1194672, 513970]	[994553]	6.8	1709
3481210	2047: Sights of Death	2014	89	Action,Sci-Fi,Thriller	[418, 435, 514, 286]	[135332]	2.5	1224
5843670	The Stakelander	2016	81	Action,Horror	[1269733, 198804, 5054723, 12586]	[3228270, 1793586]	5.3	2179
1121931	Crank: High Voltage	2009	96	Action,Crime,Thriller	[5458, 5442, 4286, 948267]	[4410, 962729]	6.2	125284
1121977	Mother and Child	2009	125	Drama,Romance	[915208, 906, 913488, 1631380]	[6554]	7.2	10539
335559	Win a Date with Tad Hamilton!	2004	95	Comedy,Romance	[98378, 241049, 333410, 1447]	[525659]	5.6	24426
335563	Wonderland	2003	104	Crime,Drama,Mystery	[174, 1435, 98378, 775]	[185063]	6.6	19767
2170667	Wheels	2014	115	Drama	[1919905, 1324929, 1631098, 566406]	[2871077]	9.2	3831
3219268	Idharkuthane Aasaipattai Balakumara	2013	136	Comedy	[4043111, 4573920, 3763970, 5626108]	[4403137]	7.2	1214
2764784	Phoenix	2014	98	Drama,History,Music	[396125, 1665537, 475365, 2012595]	[678857]	7.3	13298
2433040	Beyond the Mask	2015	103	Action,Adventure,Drama	[3553295, 722636, 3951257, 535040]	[3241061]	5.0	2373
405508	Rang De Basanti	2006	157	Comedy,Drama	[451148, 1675786, 1413459, 430817]	[1018493]	8.3	92381
3481634	Inconceivable	2017	105	Drama,Thriller	[153, 1764351, 115, 9274239]	[1642866]	5.3	5388
3726012	Mastizaade	2016	119	Comedy	[969428, 1983888, 1293381, 2147526]	[1179457]	2.4	2083
3219604	The Last Man on the Moon	2014	95	Adventure,Biography,Documentary	[148646, 63765, 241169, 330543]	[3147562]	7.4	2237
361862	The Machinist	2004	101	Drama,Thriller	[288, 492, 845209, 788767]	[26442]	7.7	314255
860454	MP3: Mera Pehla Pehla Pyaar	2007	118	Drama,Romance	[2387766, 2738517, 2737350, 2387353]	[1473010]	7.1	1883
1646926	Open Season 3	2010	75	Adventure,Animation,Comedy	[3103829, 296546, 2407919, 812220]	[970606]	5.2	7950
1646971	How to Train Your Dragon 2	2014	102	Action,Adventure,Animation	[59431, 949, 124930, 272401]	[213450]	7.8	252456
1646980	The Double	2011	98	Action,Crime,Drama	[152, 333410, 640, 1268748]	[104973]	5.9	26060
1646987	Wrath of the Titans	2012	99	Action,Adventure,Fantasy	[941777, 553, 683253, 146]	[509448]	5.8	165643
2957760	Extortion	2017	108	Action,Adventure,Crime	[47248, 502342, 5831542, 418]	[1587590]	6.2	4578
3482062	Bad Roomies	2015	93	Comedy	[719606, 1259207, 4152754, 865626]	[774116]	5.1	1960
3744264	Pali Road	2015	92	Drama,Fantasy,Mystery	[1717152, 437646, 1701227, 193738]	[2587908]	7.6	5199
1122836	Alien Trespass	2009	90	Comedy,Horror,Sci-Fi	[5202, 1013318, 1598, 491357]	[329535]	5.7	3354
1909270	17 Miracles	2011	113	Adventure,History	[1751183, 4672312, 2350588, 3598126]	[2459]	6.4	1064
2171454	Zila Ghaziabad	2013	142	Action,Crime,Thriller	[1059103, 4569, 451174, 712546]	[5074529]	3.6	1072
230838	Sweet November	2001	119	Drama,Romance	[206, 234, 5042, 314524]	[640466]	6.7	76769
4163020	Tales of Halloween	2015	92	Comedy,Horror	[105, 4410693, 7043418, 930226]	[1031246, 1135423, 2130745, 317368, 1756590, 551076]	5.5	8920
1647483	Wasted on the Young	2010	97	Drama,Thriller	[1027672, 2564938, 3887625, 3963624]	[2279930]	6.0	2247
2171847	Dead Mine	2012	87	Action,Horror	[594684, 1486831, 2523085, 2407862]	[1377658]	4.6	2643
2171867	Empire State	2013	94	Action,Crime,Drama	[2955013, 29400, 425005, 70115]	[1996918]	5.2	16769
336910	9 Dead Gay Guys	2002	83	Comedy,Crime	[611824, 1035692, 925, 695084]	[1045888]	6.3	1372
1647668	Million Dollar Arm	2014	124	Biography,Drama,Sport	[358316, 541902, 273, 4139037]	[318916]	7.0	39460
493076	Nina	2016	90	Biography,Drama,Music	[757855, 654648, 541039, 349749]	[607725]	5.2	1911
6104206	Jackals	2017	85	Horror,Thriller	[679, 1151, 628, 3682083]	[340436]	4.7	1783
2172061	Små citroner gula	2013	99	Comedy,Romance	[944192, 252298, 97077, 345695]	[264624]	6.0	1490
2172071	Student of the Year	2012	146	Comedy,Drama,Romance	[3289096, 1017633, 3315894, 438501]	[424103]	5.5	11379
1235830	Chico & Rita	2010	94	Animation,Crime,Drama	[1917423, 2253799, 2089954, 4850962]	[973105, 973475, 874096]	7.2	7619
6104268	Ramaleela	2017	158	Drama,Thriller	[226770, 6995220, 704654, 3175230]	[7911065]	7.5	1332
5580036	I, Tonya	2017	120	Biography,Comedy,Drama	[3053338, 1659221, 5049, 629855]	[318916]	7.6	85194
4007248	Hurricane Bianca	2016	84	Comedy,Drama	[1004435, 1740139, 1322761, 1316418]	[4082120]	5.8	4150
1385824	13B: Fear Has a New Address	2009	137	Drama,Horror,Mystery	[534856, 1911617, 223563, 451561]	[1653460]	7.1	3443
1385826	The Adjustment Bureau	2011	106	Romance,Sci-Fi,Thriller	[354, 1289434, 2564974, 1505460]	[1079776]	7.1	218096
1385867	Cop Out	2010	107	Action,Comedy,Crime	[246, 605079, 380022, 2474064]	[3620]	5.6	79349
318374	The Cooler	2003	101	Crime,Drama,Fantasy	[513, 4742, 285, 4999]	[469694]	7.0	30002
1648112	New Kids Turbo	2010	84	Action,Comedy	[3166295, 3166557, 3165937, 1473091]	[1475794]	6.4	13131
861689	Blindness	2008	121	Drama,Mystery,Sci-Fi	[194, 749263, 305558, 410832]	[576987]	6.6	63698
861704	Emotional Arithmetic	2007	99	Drama	[215, 1626, 321, 1163]	[59556]	6.1	1200
1648179	Here Comes the Boom	2012	105	Action,Comedy,Sport	[416673, 161, 1857, 314524]	[178997]	6.4	79443
1648190	The Dark Tower	2017	95	Action,Adventure,Fantasy	[252961, 190, 6999211, 371660]	[1064048]	5.7	88332
1648201	For Lovers Only	2011	87	Comedy,Drama,Romance	[689185, 1065664, 857775, 5090638]	[689187]	7.2	1358
1648208	Riddle	2013	100	Mystery,Thriller	[363699, 174, 1401531, 6669]	[1458804, 3907719]	4.1	1792
5580390	The Shape of Water	2017	123	Adventure,Drama,Fantasy	[1020089, 818055, 788335, 427964]	[868219]	7.5	206053
5580392	Amateur	2018	96	Drama,Sport	[3691729, 6653108, 5596862, 5162986]	[1959639]	5.9	1447
4007558	Shaandaar	2015	144	Comedy,Drama,Romance	[1372788, 1017633, 438488, 438503]	[4318482]	3.7	3836
337563	13 Going on 30	2004	98	Comedy,Fantasy,Romance	[4950, 749263, 339460, 785227]	[935095]	6.1	137947
1366981	Uzak Ihtimal	2009	90	Drama	[3312754, 3305590, 1012511, 4276687]	[3312722]	7.0	1783
337578	Baghban	2003	181	Drama,Romance	[821, 4564, 990090, 1267095]	[159162]	7.5	12243
337579	Barbershop 2: Back in Business	2004	106	Comedy,Drama	[1084, 147825, 1073992, 1451]	[838198]	5.7	12380
4269746	The Matchbreaker	2016	94	Comedy,Romance	[5855503, 4789907, 1859543, 4541465]	[2448200]	5.6	2063
337592	Love Don't Cost a Thing	2003	100	Comedy,Drama,Romance	[134244, 587396, 1491136, 72245]	[4752]	5.2	6913
1124037	Free State of Jones	2016	139	Action,Biography,Drama	[190, 1813221, 991810, 5392]	[2657]	6.9	38442
1124039	Echelon Conspiracy	2009	105	Action,Crime,Mystery	[922342, 122653, 609, 596]	[1009775]	5.8	17766
1124048	The Last Resort	2009	75	Horror,Thriller	[1760388, 1964199, 846903, 1936986]	[1970885]	3.0	1198
1910498	Alien Armageddon	2011	95	Sci-Fi	[2608287, 3870, 3360889, 4372137]	[1484928]	2.1	1057
337656	Keep Your Distance	2005	94	Drama,Mystery,Romance	[4743, 922724, 437283, 5339]	[689501]	5.4	1180
3070936	Shrek the Musical	2013	130	Comedy,Family,Fantasy	[195421, 1900397, 796758, 1437776]	[1434034]	7.1	1987
337692	On the Road	2012	124	Adventure,Drama,Romance	[727165, 1330560, 829576, 10736]	[758574]	6.1	36518
337711	Rugrats Go Wild	2003	80	Adventure,Animation,Comedy	[137627, 327, 347, 197354]	[256983, 899329]	5.6	6496
362120	Scary Movie 4	2006	83	Comedy	[267506, 356021, 81572, 597]	[1878]	5.1	102107
337721	The Snow Walker	2003	103	Adventure,Drama	[1608, 1266776, 342, 912916]	[1747]	7.4	9031
337741	Something's Gotta Give	2003	128	Comedy,Drama,Romance	[197, 473, 206, 1605]	[583600]	6.7	99091
337744	Vlad	2003	98	Horror,Thriller	[5331, 708, 374, 691509]	[783365]	3.4	1394
362129	Seeing Other People	2004	90	Comedy,Romance	[1542, 629855, 725200, 1038]	[938645]	5.9	2229
337876	Birth	2004	100	Drama,Mystery,Romance	[173, 1080974, 2, 396812]	[322242]	6.1	31836
337879	Blackball	2003	96	Comedy,Drama,Sport	[443373, 342, 262521, 187754]	[809321]	5.5	3710
3483612	Hamari Adhuri Kahani	2015	129	Drama,Romance	[3822770, 1799038, 1431656, 3257717]	[1887138]	6.7	4201
337909	Calendar Girls	2003	108	Comedy,Drama	[545, 910278, 934362, 17596]	[170719]	6.9	20941
337917	Catch That Kid	2004	91	Adventure,Comedy,Crime	[829576, 730168, 884, 88298]	[294505]	5.2	8722
2172934	3 Days to Kill	2014	117	Action,Drama,Thriller	[126, 2794962, 1567, 1720028]	[629334]	6.2	77543
2172935	Metallica Through the Never	2013	93	Music	[2851530]	[30735]	7.2	14841
1124374	Gnomes & Trolls: The Secret Chamber	2009	70	Animation,Family,Fantasy	[197354, 73765, 852517, 812220]	[961621]	5.6	1289
1124377	John Rabe	2009	134	Biography,Drama,History	[876300, 117709, 114, 175931]	[302780]	7.2	5539
1124388	Play the Game	2009	105	Comedy,Romance	[1353748, 341431, 5368, 5448]	[2810280]	6.5	2367
1124394	Sauna	2008	83	Horror	[899476, 259762, 459529, 2196693]	[1457822]	6.3	6132
1124396	Gitler kaput!	2008	95	Action,Adventure,Comedy	[1125711, 2480813, 303366, 831190]	[49592]	3.0	1516
337971	Deewangee	2002	169	Crime,Drama,Mystery	[222426, 451379, 7107, 416077]	[63357]	6.6	2027
2172985	The Art of the Steal	2013	90	Comedy,Crime,Thriller	[621, 59431, 935395, 224565]	[1038286]	6.3	20964
337978	Live Free or Die Hard	2007	128	Action,Adventure,Thriller	[246, 519043, 648249, 702572]	[936482]	7.2	359149
3483712	Raja Natwarlal	2014	141	Crime,Drama,Thriller	[9377852, 4269474, 3721677, 5732315]	[2260731]	6.1	3347
1386588	The Other Guys	2010	107	Action,Comedy,Crime	[2071, 242, 578949]	[570912]	6.7	210357
338013	Eternal Sunshine of the Spotless Mind	2004	108	Drama,Romance,Sci-Fi	[120, 701, 929489, 4423]	[327273]	8.3	769975
3745906	The Hive	2015	93	Horror,Sci-Fi,Thriller	[2773059, 348231, 3077071, 4493176]	[946521]	5.2	1178
338075	Grand Theft Parsons	2003	88	Adventure,Comedy,Drama	[424216, 775, 5420, 574535]	[128452]	6.0	3115
338077	Grind	2003	105	Adventure,Comedy,Sport	[111013, 449466, 1036181, 896735]	[489453]	6.0	10902
338097	Head in the Clouds	2004	132	Drama,Romance,War	[234, 870204, 4851, 470981]	[241090]	6.6	13418
1386691	Shimmer Lake	2017	83	Crime,Drama,Mystery	[907548, 933988, 2362713, 383422]	[3349927]	6.2	6600
1386697	Suicide Squad	2016	123	Action,Adventure,Fantasy	[226, 1467, 3053338, 205626]	[43742]	6.1	475738
3595298	Prem Ratan Dhan Payo	2015	164	Action,Drama,Musical	[6795, 2128238, 1778703, 1795232]	[54744]	4.7	14290
1386703	Total Recall	2012	118	Action,Adventure,Mystery	[268199, 940158, 186505, 295]	[936482]	6.3	219820
338133	Dandelion	2004	93	Drama,Romance	[440229, 543383, 397124, 1858]	[1269479]	6.9	1869
862467	Valhalla Rising	2009	93	Adventure,Drama,Fantasy	[586568, 3063003, 607916, 692301]	[716347]	6.0	49030
338216	Lucky You	2007	124	Drama,Romance,Sport	[51509, 106, 380, 813902]	[436]	5.9	19142
1629242	Careful What You Wish For	2015	91	Drama,Thriller	[2679917, 2946515, 792679, 4004372]	[20491]	5.6	6004
5168192	I, Daniel Blake	2016	100	Drama	[424302, 4842197, 672922, 7784671]	[516360]	7.9	37414
338325	Paparazzi	2004	84	Action,Crime,Drama	[369513, 677, 1199, 838]	[7708]	5.8	13789
338337	Paycheck	2003	119	Action,Mystery,Sci-Fi	[255, 1173, 235, 355910]	[247]	6.3	95337
338348	The Polar Express	2004	100	Adventure,Animation,Family	[158, 178875, 5052, 366667]	[709]	6.6	142737
1386925	The Dead	2010	105	Horror	[293567, 3350206, 233104, 3336270]	[285683, 1026530]	5.8	8113
4270516	Grandma	2015	79	Comedy,Drama	[5499, 3400186, 1315, 339460]	[919369]	6.7	12732
5474042	Half Girlfriend	2017	135	Drama,Romance	[1819083, 3601766, 84443, 5750828]	[1887138]	4.1	4468
3746298	Vendetta	2015	90	Action,Drama	[1002, 927833, 1002664, 2618951]	[3609341, 3609300]	4.8	2218
338427	Shopgirl	2005	106	Drama,Romance	[188, 132, 5403, 933098]	[875793]	6.4	22224
886531	Shades of Ray	2008	86	Comedy,Drama,Romance	[1157048, 469823, 1083404, 813887]	[1390496]	7.2	1241
338459	Spy Kids 3: Game Over	2003	84	Action,Adventure,Comedy	[754512, 891786, 104, 1303]	[1675]	4.2	45997
338477	Talaash: The Hunt Begins...	2003	153	Action,Drama,Musical	[347901, 474774, 4626, 61223]	[201713]	5.0	1219
338526	Van Helsing	2004	131	Action,Adventure,Fantasy	[413168, 295, 746896, 378175]	[814085]	6.1	217877
5297256	Pulimurugan	2016	161	Action,Adventure	[482320, 45075, 2151543, 482309]	[3946106]	7.1	5549
862856	Trick 'r Treat	2007	82	Comedy,Horror,Thriller	[1593, 4051, 48414, 1468674]	[1002424]	6.8	70029
1649303	Darling	2010	151	Comedy,Drama,Romance	[695253, 1659141, 2570245, 3642275, 694893]	[440269]	7.4	1973
1259528	Den of Thieves	2018	140	Action,Crime,Drama	[124930, 1032567, 6578009, 1265067]	[345615]	7.0	27361
4795124	How to Be a Latin Lover	2017	115	Comedy,Drama	[220240, 161, 6004682, 507]	[547800]	5.9	8996
338706	Alexandra's Project	2003	103	Drama,Mystery,Thriller	[842251, 118894, 462228, 1361738]	[208854]	6.6	4533
1649431	Vedam	2010	135	Action,Crime,Drama	[2011932, 2486247, 1084853, 48075]	[3758453]	8.2	4556
1911600	Miss Bala	2011	113	Crime,Drama,Thriller	[2362713, 2084963, 44430, 947490]	[1319671]	6.5	7447
4008758	Black	2015	95	Action,Crime,Drama	[1092489, 6746117, 7069285, 7728396]	[4816401, 4263190]	7.1	3129
1911607	Nova Zembla	2011	108	Drama,History	[2441158, 718198, 213912, 1595964]	[644283]	5.8	3761
338751	The Aviator	2004	170	Biography,Drama,History	[138, 949, 295, 604]	[217]	7.5	292736
1911662	Vehicle 19	2013	85	Action,Adventure,Crime	[908094, 3922858, 212170, 3107340]	[4320125]	4.9	13400
6892400	La ragazza nella nebbia	2017	128	Crime,Thriller	[785842, 94526, 3080119, 710520]	[2621810]	6.8	2052
2960270	Love Steaks	2013	89	Comedy,Drama,Romance	[3643138, 4453291, 9255765, 7095705]	[3401991]	6.3	1233
2436046	Antboy	2013	77	Adventure,Comedy,Family	[5306202, 5306222, 5306566, 110334]	[1411329]	5.2	1567
318627	Resident Evil: Apocalypse	2004	94	Action,Horror,Sci-Fi	[170, 347149, 4912]	[936838]	6.2	168603
338949	Edi	2002	97	Drama	[326430, 102765, 501712, 1273121]	[970382]	7.7	1892
2960450	The Galapagos Affair: Satan Came to Eden	2013	120	Biography,Crime,Documentary	[949, 462407, 470981, 1208167]	[2739, 325603]	6.8	1080
2174031	Immaturi - Il viaggio	2012	100	Comedy	[100556, 90469, 29846, 84709]	[2645]	5.8	1229
339071	Girls Will Be Girls	2003	79	Comedy,Romance	[687443, 505029, 581066, 1273781]	[206556]	6.9	1289
3484800	Altar	2014	94	Horror,Mystery	[931404, 546, 4390920, 3985556]	[932216]	5.5	5004
5319866	Slamma Jamma	2017	104	Drama,Sport	[8082646, 1664542, 1154820, 5412887]	[156828]	6.5	1008
339135	In Hell	2003	98	Action,Drama,Thriller	[241, 852753, 61437, 326988]	[482681]	6.3	16673
339147	Highwaymen	2004	80	Action,Crime,Thriller	[1029, 593961, 265670, 272173]	[363553]	5.7	7772
1716777	People Like Us	2012	114	Comedy,Drama	[1517976, 6969, 201, 1312575]	[476064]	7.1	37960
339230	Kopps	2003	90	Action,Comedy	[267241, 677471, 706548, 477404]	[267244]	6.8	17372
339291	A Series of Unfortunate Events	2004	108	Adventure,Comedy,Family	[120, 179, 658, 14582]	[797869]	6.8	177436
1650028	Wreckers	2011	85	Drama	[2946516, 1212722, 1140345, 567945]	[1216724]	6.0	2346
1650042	Dead Season	2012	85	Horror,Sci-Fi	[1273830, 3236344, 122703, 3355632]	[1951858]	4.8	2908
1650043	Diary of a Wimpy Kid: Rodrick Rules	2011	99	Comedy,Family	[2325393, 1256602, 2953573, 6713]	[101047]	6.6	21658
1650044	The Facility	2012	80	Horror	[2902567, 717157, 488271, 263740]	[1427994]	4.8	1637
1650048	Laurence Anyways	2012	168	Drama,Romance	[693799, 2091680, 167501, 882]	[230859]	7.7	14241
1650058	The Perfect Family	2011	84	Comedy,Drama	[678, 221043, 728762, 328]	[2704557]	5.7	1320
1650062	Super 8	2011	112	Mystery,Sci-Fi,Thriller	[1102577, 1404488, 151419, 1525807]	[9190]	7.0	309788
2436516	Go Goa Gone	2013	108	Action,Adventure,Comedy	[451307, 447240, 1983888, 2945270]	[1354763, 1356032]	6.7	10391
339412	Mr 3000	2004	104	Comedy,Drama,Romance	[5170, 291, 728346, 924552]	[831690]	5.5	12978
1125849	The Wrestler	2008	109	Drama,Sport	[620, 673, 939697, 546797]	[4716]	7.9	269820
339419	The Mudge Boy	2003	94	Crime,Drama,Romance	[386472, 420955, 347509, 1032567]	[121800]	7.2	3805
339489	Palabras encadenadas	2003	89	Crime,Drama,Thriller	[334882, 865949, 347218, 94552]	[563760]	7.1	1977
2960930	Extraterrestrial	2014	101	Horror,Sci-Fi	[20329, 2238815, 1536605, 2837093]	[4017355]	5.0	13043
1125929	Love Ranch	2010	117	Biography,Comedy,Drama	[545, 582, 673824, 153]	[431]	5.6	2610
2436682	The Duel	2016	110	Drama,Western	[437, 2955013, 103797, 1710309]	[201061]	5.8	7246
1912398	God Bless America	2011	105	Comedy,Crime	[615063, 1827469, 2624176, 1561547]	[1281]	7.2	64279
4271730	Alone	2015	133	Horror	[60607, 2822547, 38171, 1664541]	[1022024]	3.8	1359
339642	Daltry Calhoun	2005	100	Comedy,Drama,Music	[424216, 6969, 335275, 147312]	[111520]	5.2	2116
4271820	OK Kanmani	2015	139	Romance	[4921260, 3383930, 695177, 7118554]	[711745]	7.4	3629
1650393	C.O.G.	2013	88	Comedy,Drama	[2676147, 641354, 1015684, 1777]	[1547859]	5.6	3273
2372222	Kick	2014	146	Action,Comedy,Thriller	[6795, 2596365, 1596350, 393535]	[618898]	5.4	19839
318761	Thumbsucker	2005	96	Comedy,Drama	[1086384, 842770, 352, 206]	[590122]	6.6	19655
339707	Song for a Raggy Boy	2003	94	Drama,History	[1644, 322513, 912938, 840303]	[909532]	7.6	3342
1650433	Sura	2010	159	Action	[897201, 1961459, 883014, 2289345]	[3907215]	2.7	4648
339727	Stateside	2004	97	Drama,Music,Romance	[6958, 337, 115671, 174]	[30612]	6.0	1770
339736	The Evil Within	2017	98	Horror	[462735, 1218, 113158, 539]	[1274189]	5.5	1740
1713476	The Bay	2012	84	Horror,Sci-Fi,Thriller	[3283577, 1393354, 1850967, 1478067]	[1469]	5.6	22264
5320514	Action Hero Biju	2016	144	Action,Comedy,Thriller	[4028885, 5245022, 1798902, 7972077]	[6261619]	7.7	2289
1650535	The Entitled	2011	91	Crime,Thriller	[954225, 501, 888882, 1255]	[5616]	6.2	5834
5519340	Bright	2017	117	Action,Crime,Fantasy	[226, 249291, 636426, 1183149]	[43742]	6.4	124697
1650554	Kick-Ass 2	2013	103	Action,Comedy,Crime	[1093951, 1631269, 2395586, 120]	[905592]	6.6	226537
339840	Undead	2003	104	Action,Comedy,Horror	[1290417, 1213507, 1296121, 2999531]	[1294961, 1294962]	5.5	11970
1388444	Yaaradi Nee Mohini	2008	174	Drama,Romance	[899649, 1333687, 1521381, 2275012, 3674752, 706499, 1420619]	[4029254]	7.2	1310
340012	Being Julia	2004	104	Comedy,Drama,Romance	[906, 2091, 1999, 460]	[843640]	7.0	11230
362506	Chrystal	2004	106	Crime,Drama	[89408, 671, 4225437, 2545150]	[571964]	6.5	1447
362511	Dorm Daze	2003	96	Comedy,Crime,Mystery	[4700, 88502, 1382330, 146941]	[384862, 384863]	4.6	7195
1912982	A Little Bit Zombie	2012	87	Comedy,Horror,Sci-Fi	[1197529, 522909, 731575, 1982266]	[1043587]	5.3	2504
340137	Grande école	2004	110	Drama,Romance	[52702, 998117, 704474, 622769]	[758431]	5.6	2027
1126591	Burlesque	2010	119	Drama,Music,Musical	[333, 4694, 1086, 199312]	[31078]	6.4	67489
340163	Hostage	2005	113	Action,Crime,Drama	[246, 1629, 5583, 1497548]	[802807]	6.6	99290
3748172	Gerald's Game	2017	103	Drama,Horror,Thriller	[1303, 339304, 5988570, 835393]	[1093039]	6.7	43958
340376	The Statement	2003	120	Drama,Thriller	[323, 842770, 869, 562]	[422484]	6.2	4467
340377	The Station Agent	2003	89	Comedy,Drama	[227759, 165101, 134072, 71345]	[565336]	7.7	62144
2437548	Goodbye to All That	2014	87	Comedy,Drama,Romance	[773973, 1491, 2319871, 1287]	[533666]	5.2	2048
1651118	Shapito-shou	2011	207	Comedy,Musical	[1519143, 6918824, 3898384, 3907729]	[1959192]	7.7	1093
3224052	El Ott	2014	92	Mystery,Thriller	[906756, 1158284, 4608278, 8344515]	[1420059]	6.7	2979
864761	The Duchess	2008	110	Biography,Drama,History	[461136, 146, 1002641, 1648]	[1314116]	6.9	68853
1389096	Stand Up Guys	2012	95	Action,Comedy,Crime	[199, 686, 273, 523]	[1770]	6.5	48891
2175535	Adam Chaplin	2011	84	Action,Crime,Horror	[4847060, 2286594, 6174253, 4848302]	[4898626]	5.7	1394
864835	Mr. Peabody & Sherman	2014	92	Adventure,Animation,Comedy	[123092, 1934618, 170306, 5182]	[591450]	6.8	54212
1389127	Texas Killing Fields	2011	105	Crime,Drama,History	[941777, 604742, 1631269, 1567113]	[542642]	5.7	16594
1389137	We Bought a Zoo	2011	124	Comedy,Drama,Family	[354, 424060, 2006, 1102577]	[1081]	7.1	121731
1389139	When the Bough Breaks	2016	107	Crime,Drama,Horror	[4820, 356021, 539082, 931324]	[143984]	4.9	3936
3748440	Blue Mountain State: The Rise of Thadland	2016	90	Comedy,Sport	[2024927, 1794688, 1682303, 2491557]	[2973]	5.8	12450
1651323	Breaking Wind	2012	82	Comedy	[3247998, 2141223, 2124336, 2219278]	[608936]	2.4	4198
3748512	Hitchcock/Truffaut	2015	79	Documentary	[23832]	[2719270]	7.4	4337
1127180	Drag Me to Hell	2009	99	Horror,Thriller	[517844, 519043, 515207, 712404]	[600]	6.6	170224
1127221	Not Forgotten	2009	96	Thriller	[48932, 891895, 217716, 1631269]	[814786]	4.8	2332
2437954	Singh Saab the Great	2013	134	Action,Drama	[219971, 5856898, 695177, 1182255]	[788858]	5.8	1910
5059406	I Am the Pretty Thing That Lives in the House	2016	89	Horror,Thriller	[2235721, 696038, 837, 2377903]	[674020]	4.6	7185
2547172	Larry Gaye: Renegade Male Flight Attendant	2015	99	Comedy	[275417, 2057726, 1804, 280199]	[1153627]	4.5	1000
340855	Monster	2003	109	Biography,Crime,Drama	[234, 207, 1136, 855564]	[420941]	7.3	118034
3486626	The Nut Job 2: Nutty by Nature	2017	91	Action,Adventure,Animation	[4715, 748973, 134072, 1293885]	[2117510]	5.3	3531
4797436	Jack Goes Home	2016	100	Drama,Horror,Mystery	[191412, 2015963, 4806087, 5671686]	[215281]	5.0	1556
2176013	Jab Tak Hai Jaan	2012	176	Drama,Family,Romance	[451321, 1229940, 3087728, 451600]	[7181]	6.8	46493
865297	The Black Balloon	2008	97	Drama,Romance	[1973422, 1047329, 1057, 860997]	[1171959]	7.3	8013
1629705	Blackthorn	2011	102	Action,Adventure,Western	[1731, 635330, 1653, 2008680]	[317834]	6.6	8175
4273292	Under the Shadow	2016	84	Drama,Horror,Thriller	[1735235, 7321254, 2373989, 4256281]	[2035118]	6.9	15391
